Date,Open,High,Low,Close,Adj Close,Volume
2024-04-05,68520.15625,68658.070313,66572.023438,66886.757813,66886.757813,36221796352.0
2024-04-05 11:08:06,68520.15625,68658.070313,66572.023438,61751.5,66886.757813,36221796352.0
2024-04-05 11:08:17,68520.15625,68658.070313,66572.023438,61722.9,66886.757813,36221796352.0
2024-04-05 11:08:30,68520.15625,68658.070313,66572.023438,61675.1,66886.757813,36221796352.0
2024-04-05 11:08:42,68520.15625,68658.070313,66572.023438,61661.2,66886.757813,36221796352.0
2024-04-05 11:08:55,68520.15625,68658.070313,66572.023438,61661.2,66886.757813,36221796352.0
2024-04-05 11:09:10,68520.15625,68658.070313,66572.023438,61681.3,66886.757813,36221796352.0
2024-04-05 11:09:26,68520.15625,68658.070313,66572.023438,61667.2,66886.757813,36221796352.0
2024-04-05 11:09:39,68520.15625,68658.070313,66572.023438,61661.2,66886.757813,36221796352.0
2024-04-05 11:09:52,68520.15625,68658.070313,66572.023438,61662.2,66886.757813,36221796352.0
2024-04-05 11:10:05,68520.15625,68658.070313,66572.023438,61725.3,66886.757813,36221796352.0
2024-04-05 11:10:22,68520.15625,68658.070313,66572.023438,61707.8,66886.757813,36221796352.0
2024-04-05 11:10:39,68520.15625,68658.070313,66572.023438,61707.8,66886.757813,36221796352.0
2024-04-05 11:10:49,68520.15625,68658.070313,66572.023438,61725.0,66886.757813,36221796352.0
2024-04-05 11:11:00,68520.15625,68658.070313,66572.023438,61728.2,66886.757813,36221796352.0
2024-04-05 11:11:09,68520.15625,68658.070313,66572.023438,61719.0,66886.757813,36221796352.0
2024-04-05 11:11:21,68520.15625,68658.070313,66572.023438,61734.6,66886.757813,36221796352.0
2024-04-05 11:11:32,68520.15625,68658.070313,66572.023438,61769.6,66886.757813,36221796352.0
2024-04-05 11:11:44,68520.15625,68658.070313,66572.023438,61798.1,66886.757813,36221796352.0
2024-04-05 11:11:57,68520.15625,68658.070313,66572.023438,61798.1,66886.757813,36221796352.0
2024-04-05 11:12:10,68520.15625,68658.070313,66572.023438,61800.1,66886.757813,36221796352.0
2024-04-05 11:12:24,68520.15625,68658.070313,66572.023438,61800.2,66886.757813,36221796352.0
2024-04-05 11:12:38,68520.15625,68658.070313,66572.023438,61799.8,66886.757813,36221796352.0
2024-04-05 11:12:55,68520.15625,68658.070313,66572.023438,61827.9,66886.757813,36221796352.0
2024-04-05 11:13:10,68520.15625,68658.070313,66572.023438,61806.3,66886.757813,36221796352.0
2024-04-05 11:13:24,68520.15625,68658.070313,66572.023438,61817.4,66886.757813,36221796352.0
2024-04-05 11:13:38,68520.15625,68658.070313,66572.023438,61831.9,66886.757813,36221796352.0
2024-04-05 11:13:51,68520.15625,68658.070313,66572.023438,61831.0,66886.757813,36221796352.0
2024-04-05 11:14:03,68520.15625,68658.070313,66572.023438,61824.0,66886.757813,36221796352.0
2024-04-05 11:14:16,68520.15625,68658.070313,66572.023438,61838.1,66886.757813,36221796352.0
2024-04-05 11:14:34,68520.15625,68658.070313,66572.023438,61814.2,66886.757813,36221796352.0
2024-04-05 11:14:51,68520.15625,68658.070313,66572.023438,61832.3,66886.757813,36221796352.0
2024-04-05 11:15:05,68520.15625,68658.070313,66572.023438,61820.6,66886.757813,36221796352.0
2024-04-05 11:15:20,68520.15625,68658.070313,66572.023438,61819.9,66886.757813,36221796352.0
2024-04-05 11:15:35,68520.15625,68658.070313,66572.023438,61775.1,66886.757813,36221796352.0
2024-04-05 11:15:52,68520.15625,68658.070313,66572.023438,61760.3,66886.757813,36221796352.0
2024-04-05 11:16:07,68520.15625,68658.070313,66572.023438,61740.1,66886.757813,36221796352.0
2024-04-05 11:16:23,68520.15625,68658.070313,66572.023438,61729.1,66886.757813,36221796352.0
2024-04-05 11:16:42,68520.15625,68658.070313,66572.023438,61728.0,66886.757813,36221796352.0
2024-04-05 11:16:55,68520.15625,68658.070313,66572.023438,61704.2,66886.757813,36221796352.0
2024-04-05 11:17:07,68520.15625,68658.070313,66572.023438,61691.8,66886.757813,36221796352.0
2024-04-05 11:17:23,68520.15625,68658.070313,66572.023438,61641.9,66886.757813,36221796352.0
2024-04-05 11:17:38,68520.15625,68658.070313,66572.023438,61562.8,66886.757813,36221796352.0
2024-04-05 11:17:52,68520.15625,68658.070313,66572.023438,61600.9,66886.757813,36221796352.0
2024-04-05 11:18:06,68520.15625,68658.070313,66572.023438,61568.5,66886.757813,36221796352.0
2024-04-05 11:18:19,68520.15625,68658.070313,66572.023438,61615.3,66886.757813,36221796352.0
2024-04-05 11:18:32,68520.15625,68658.070313,66572.023438,61617.7,66886.757813,36221796352.0
2024-04-05 11:18:46,68520.15625,68658.070313,66572.023438,61627.6,66886.757813,36221796352.0
2024-04-05 11:19:01,68520.15625,68658.070313,66572.023438,61612.9,66886.757813,36221796352.0
2024-04-05 11:19:13,68520.15625,68658.070313,66572.023438,61612.9,66886.757813,36221796352.0
2024-04-05 11:19:25,68520.15625,68658.070313,66572.023438,61612.9,66886.757813,36221796352.0
2024-04-05 11:19:37,68520.15625,68658.070313,66572.023438,61614.4,66886.757813,36221796352.0
2024-04-05 11:19:50,68520.15625,68658.070313,66572.023438,61606.9,66886.757813,36221796352.0
2024-04-05 11:20:03,68520.15625,68658.070313,66572.023438,61603.0,66886.757813,36221796352.0
2024-04-05 11:20:14,68520.15625,68658.070313,66572.023438,61568.4,66886.757813,36221796352.0
2024-04-05 11:20:26,68520.15625,68658.070313,66572.023438,61583.4,66886.757813,36221796352.0
2024-04-05 11:20:42,68520.15625,68658.070313,66572.023438,61570.4,66886.757813,36221796352.0
2024-04-05 11:20:56,68520.15625,68658.070313,66572.023438,61567.2,66886.757813,36221796352.0
2024-04-05 11:21:18,68520.15625,68658.070313,66572.023438,61500.0,66886.757813,36221796352.0
2024-04-05 11:21:32,68520.15625,68658.070313,66572.023438,61454.5,66886.757813,36221796352.0
2024-04-05 11:21:47,68520.15625,68658.070313,66572.023438,61444.6,66886.757813,36221796352.0
2024-04-05 11:22:02,68520.15625,68658.070313,66572.023438,61402.3,66886.757813,36221796352.0
2024-04-05 11:22:17,68520.15625,68658.070313,66572.023438,61401.7,66886.757813,36221796352.0
2024-04-05 11:22:30,68520.15625,68658.070313,66572.023438,61376.7,66886.757813,36221796352.0
2024-04-05 11:22:42,68520.15625,68658.070313,66572.023438,61315.3,66886.757813,36221796352.0
2024-04-05 11:22:54,68520.15625,68658.070313,66572.023438,61303.8,66886.757813,36221796352.0
2024-04-05 11:23:08,68520.15625,68658.070313,66572.023438,61306.9,66886.757813,36221796352.0
2024-04-05 11:23:21,68520.15625,68658.070313,66572.023438,61302.5,66886.757813,36221796352.0
2024-04-05 11:23:36,68520.15625,68658.070313,66572.023438,61359.4,66886.757813,36221796352.0
2024-04-05 11:23:49,68520.15625,68658.070313,66572.023438,61302.5,66886.757813,36221796352.0
2024-04-05 11:24:02,68520.15625,68658.070313,66572.023438,61319.9,66886.757813,36221796352.0
2024-04-05 11:24:14,68520.15625,68658.070313,66572.023438,61316.8,66886.757813,36221796352.0
2024-04-05 11:24:27,68520.15625,68658.070313,66572.023438,61317.0,66886.757813,36221796352.0
2024-04-05 11:24:41,68520.15625,68658.070313,66572.023438,61284.0,66886.757813,36221796352.0
2024-04-05 11:25:08,68520.15625,68658.070313,66572.023438,61307.7,66886.757813,36221796352.0
2024-04-05 11:25:33,68520.15625,68658.070313,66572.023438,61291.7,66886.757813,36221796352.0
2024-04-05 11:25:58,68520.15625,68658.070313,66572.023438,61455.6,66886.757813,36221796352.0
2024-04-05 11:26:22,68520.15625,68658.070313,66572.023438,61473.8,66886.757813,36221796352.0
2024-04-05 11:26:45,68520.15625,68658.070313,66572.023438,61407.6,66886.757813,36221796352.0
2024-04-05 11:27:09,68520.15625,68658.070313,66572.023438,61450.8,66886.757813,36221796352.0
2024-04-05 11:27:33,68520.15625,68658.070313,66572.023438,61425.0,66886.757813,36221796352.0
2024-04-05 11:27:58,68520.15625,68658.070313,66572.023438,61455.7,66886.757813,36221796352.0
2024-04-05 11:28:21,68520.15625,68658.070313,66572.023438,61454.6,66886.757813,36221796352.0
2024-04-05 11:28:46,68520.15625,68658.070313,66572.023438,61499.3,66886.757813,36221796352.0
2024-04-05 11:29:00,68520.15625,68658.070313,66572.023438,61454.6,66886.757813,36221796352.0
2024-04-05 11:29:16,68520.15625,68658.070313,66572.023438,61458.9,66886.757813,36221796352.0
2024-04-05 11:29:44,68520.15625,68658.070313,66572.023438,61501.6,66886.757813,36221796352.0
2024-04-05 11:30:05,68520.15625,68658.070313,66572.023438,61491.7,66886.757813,36221796352.0
2024-04-05 11:30:18,68520.15625,68658.070313,66572.023438,61483.7,66886.757813,36221796352.0
2024-04-05 11:30:31,68520.15625,68658.070313,66572.023438,61483.7,66886.757813,36221796352.0
2024-04-05 11:30:45,68520.15625,68658.070313,66572.023438,61489.4,66886.757813,36221796352.0
2024-04-05 11:31:00,68520.15625,68658.070313,66572.023438,61483.7,66886.757813,36221796352.0
2024-04-05 11:31:14,68520.15625,68658.070313,66572.023438,61449.1,66886.757813,36221796352.0
2024-04-05 11:31:28,68520.15625,68658.070313,66572.023438,61434.5,66886.757813,36221796352.0
2024-04-05 11:31:40,68520.15625,68658.070313,66572.023438,61439.7,66886.757813,36221796352.0
2024-04-05 11:31:53,68520.15625,68658.070313,66572.023438,61446.2,66886.757813,36221796352.0
2024-04-05 11:32:07,68520.15625,68658.070313,66572.023438,61483.6,66886.757813,36221796352.0
2024-04-05 11:32:20,68520.15625,68658.070313,66572.023438,61508.0,66886.757813,36221796352.0
2024-04-05 11:32:33,68520.15625,68658.070313,66572.023438,61516.2,66886.757813,36221796352.0
2024-04-05 11:32:47,68520.15625,68658.070313,66572.023438,61500.4,66886.757813,36221796352.0
2024-04-05 11:33:00,68520.15625,68658.070313,66572.023438,61561.8,66886.757813,36221796352.0
2024-04-05 11:33:14,68520.15625,68658.070313,66572.023438,61588.9,66886.757813,36221796352.0
2024-04-05 11:33:28,68520.15625,68658.070313,66572.023438,61589.0,66886.757813,36221796352.0
2024-04-05 11:33:42,68520.15625,68658.070313,66572.023438,61647.4,66886.757813,36221796352.0
2024-04-05 11:33:56,68520.15625,68658.070313,66572.023438,61633.5,66886.757813,36221796352.0
2024-04-05 11:34:11,68520.15625,68658.070313,66572.023438,61589.0,66886.757813,36221796352.0
2024-04-05 11:34:24,68520.15625,68658.070313,66572.023438,61589.0,66886.757813,36221796352.0
2024-04-05 11:34:37,68520.15625,68658.070313,66572.023438,61528.2,66886.757813,36221796352.0
2024-04-05 11:34:51,68520.15625,68658.070313,66572.023438,61548.9,66886.757813,36221796352.0
2024-04-05 11:35:15,68520.15625,68658.070313,66572.023438,61524.3,66886.757813,36221796352.0
2024-04-05 11:35:41,68520.15625,68658.070313,66572.023438,61530.9,66886.757813,36221796352.0
2024-04-05 11:36:09,68520.15625,68658.070313,66572.023438,61517.7,66886.757813,36221796352.0
2024-04-05 11:36:34,68520.15625,68658.070313,66572.023438,61517.8,66886.757813,36221796352.0
2024-04-05 11:37:00,68520.15625,68658.070313,66572.023438,61531.7,66886.757813,36221796352.0
2024-04-05 11:37:28,68520.15625,68658.070313,66572.023438,61535.0,66886.757813,36221796352.0
2024-04-05 11:37:53,68520.15625,68658.070313,66572.023438,61535.0,66886.757813,36221796352.0
2024-04-05 11:38:22,68520.15625,68658.070313,66572.023438,61535.0,66886.757813,36221796352.0
2024-04-05 11:38:46,68520.15625,68658.070313,66572.023438,61550.0,66886.757813,36221796352.0
2024-04-05 11:39:13,68520.15625,68658.070313,66572.023438,61548.1,66886.757813,36221796352.0
2024-04-05 11:39:42,68520.15625,68658.070313,66572.023438,61597.1,66886.757813,36221796352.0
2024-04-05 11:40:07,68520.15625,68658.070313,66572.023438,61601.5,66886.757813,36221796352.0
2024-04-05 11:40:33,68520.15625,68658.070313,66572.023438,61600.7,66886.757813,36221796352.0
2024-04-05 11:40:59,68520.15625,68658.070313,66572.023438,61643.0,66886.757813,36221796352.0
2024-04-05 11:41:26,68520.15625,68658.070313,66572.023438,61607.9,66886.757813,36221796352.0
2024-04-05 11:41:55,68520.15625,68658.070313,66572.023438,61602.4,66886.757813,36221796352.0
2024-04-05 11:42:22,68520.15625,68658.070313,66572.023438,61602.4,66886.757813,36221796352.0
2024-04-05 11:42:49,68520.15625,68658.070313,66572.023438,61549.2,66886.757813,36221796352.0
2024-04-05 11:43:17,68520.15625,68658.070313,66572.023438,61539.8,66886.757813,36221796352.0
2024-04-05 11:43:44,68520.15625,68658.070313,66572.023438,61585.9,66886.757813,36221796352.0
2024-04-05 11:44:13,68520.15625,68658.070313,66572.023438,61602.2,66886.757813,36221796352.0
2024-04-05 11:44:40,68520.15625,68658.070313,66572.023438,61584.5,66886.757813,36221796352.0
2024-04-05 11:45:07,68520.15625,68658.070313,66572.023438,61671.8,66886.757813,36221796352.0
2024-04-05 11:45:25,68520.15625,68658.070313,66572.023438,61612.0,66886.757813,36221796352.0
2024-04-05 11:45:51,68520.15625,68658.070313,66572.023438,61612.0,66886.757813,36221796352.0
2024-04-05 11:46:15,68520.15625,68658.070313,66572.023438,61611.9,66886.757813,36221796352.0
2024-04-05 11:46:42,68520.15625,68658.070313,66572.023438,61627.1,66886.757813,36221796352.0
2024-04-05 11:47:13,68520.15625,68658.070313,66572.023438,61612.0,66886.757813,36221796352.0
2024-04-05 11:47:43,68520.15625,68658.070313,66572.023438,61548.5,66886.757813,36221796352.0
2024-04-05 11:48:11,68520.15625,68658.070313,66572.023438,61546.8,66886.757813,36221796352.0
2024-04-05 11:48:39,68520.15625,68658.070313,66572.023438,61618.3,66886.757813,36221796352.0
2024-04-05 11:49:08,68520.15625,68658.070313,66572.023438,61627.1,66886.757813,36221796352.0
2024-04-05 11:49:37,68520.15625,68658.070313,66572.023438,61614.2,66886.757813,36221796352.0
2024-04-05 11:50:08,68520.15625,68658.070313,66572.023438,61602.1,66886.757813,36221796352.0
2024-04-05 11:50:36,68520.15625,68658.070313,66572.023438,61627.1,66886.757813,36221796352.0
2024-04-05 11:51:06,68520.15625,68658.070313,66572.023438,61612.5,66886.757813,36221796352.0
2024-04-05 11:51:35,68520.15625,68658.070313,66572.023438,61608.8,66886.757813,36221796352.0
2024-04-05 11:52:05,68520.15625,68658.070313,66572.023438,61627.1,66886.757813,36221796352.0
2024-04-05 11:52:34,68520.15625,68658.070313,66572.023438,61624.6,66886.757813,36221796352.0
2024-04-05 11:53:02,68520.15625,68658.070313,66572.023438,61607.7,66886.757813,36221796352.0
2024-04-05 11:53:31,68520.15625,68658.070313,66572.023438,61607.7,66886.757813,36221796352.0
2024-04-05 11:53:58,68520.15625,68658.070313,66572.023438,61607.7,66886.757813,36221796352.0
2024-04-05 11:54:28,68520.15625,68658.070313,66572.023438,61602.1,66886.757813,36221796352.0
2024-04-05 11:54:57,68520.15625,68658.070313,66572.023438,61616.7,66886.757813,36221796352.0
2024-04-05 11:55:25,68520.15625,68658.070313,66572.023438,61599.1,66886.757813,36221796352.0
2024-04-05 11:55:53,68520.15625,68658.070313,66572.023438,61618.9,66886.757813,36221796352.0
2024-04-05 11:56:21,68520.15625,68658.070313,66572.023438,61597.2,66886.757813,36221796352.0
2024-04-05 11:56:51,68520.15625,68658.070313,66572.023438,61603.0,66886.757813,36221796352.0
2024-04-05 11:57:20,68520.15625,68658.070313,66572.023438,61603.0,66886.757813,36221796352.0
2024-04-05 11:57:46,68520.15625,68658.070313,66572.023438,61603.0,66886.757813,36221796352.0
2024-04-05 11:58:16,68520.15625,68658.070313,66572.023438,61650.5,66886.757813,36221796352.0
2024-04-05 11:58:46,68520.15625,68658.070313,66572.023438,61697.6,66886.757813,36221796352.0
2024-04-05 11:59:16,68520.15625,68658.070313,66572.023438,61702.9,66886.757813,36221796352.0
2024-04-05 11:59:45,68520.15625,68658.070313,66572.023438,61702.8,66886.757813,36221796352.0
2024-04-05 12:00:15,68520.15625,68658.070313,66572.023438,61702.9,66886.757813,36221796352.0
2024-04-05 12:00:43,68520.15625,68658.070313,66572.023438,61720.3,66886.757813,36221796352.0
2024-04-05 12:01:13,68520.15625,68658.070313,66572.023438,61711.2,66886.757813,36221796352.0
2024-04-05 12:01:42,68520.15625,68658.070313,66572.023438,61689.2,66886.757813,36221796352.0
2024-04-05 12:02:11,68520.15625,68658.070313,66572.023438,61687.9,66886.757813,36221796352.0
2024-04-05 12:02:41,68520.15625,68658.070313,66572.023438,61685.5,66886.757813,36221796352.0
2024-04-05 12:03:12,68520.15625,68658.070313,66572.023438,61697.7,66886.757813,36221796352.0
2024-04-05 12:03:39,68520.15625,68658.070313,66572.023438,61697.7,66886.757813,36221796352.0
2024-04-05 12:04:06,68520.15625,68658.070313,66572.023438,61705.1,66886.757813,36221796352.0
2024-04-05 12:04:36,68520.15625,68658.070313,66572.023438,61705.1,66886.757813,36221796352.0
2024-04-05 12:05:07,68520.15625,68658.070313,66572.023438,61705.1,66886.757813,36221796352.0
2024-04-05 12:05:36,68520.15625,68658.070313,66572.023438,61705.1,66886.757813,36221796352.0
2024-04-05 12:06:01,68520.15625,68658.070313,66572.023438,61705.1,66886.757813,36221796352.0
2024-04-05 12:06:30,68520.15625,68658.070313,66572.023438,61705.1,66886.757813,36221796352.0
2024-04-05 12:07:02,68520.15625,68658.070313,66572.023438,61705.1,66886.757813,36221796352.0
2024-04-05 12:07:35,68520.15625,68658.070313,66572.023438,61705.1,66886.757813,36221796352.0
2024-04-05 14:00:20,68520.15625,68658.070313,66572.023438,61414.6,66886.757813,36221796352.0
2024-04-05 14:00:41,68520.15625,68658.070313,66572.023438,61454.6,66886.757813,36221796352.0
2024-04-05 14:00:59,68520.15625,68658.070313,66572.023438,61423.0,66886.757813,36221796352.0
2024-04-05 14:01:14,68520.15625,68658.070313,66572.023438,61422.9,66886.757813,36221796352.0
2024-04-05 14:01:28,68520.15625,68658.070313,66572.023438,61414.7,66886.757813,36221796352.0
2024-04-05 14:01:46,68520.15625,68658.070313,66572.023438,61414.7,66886.757813,36221796352.0
2024-04-05 14:02:19,68520.15625,68658.070313,66572.023438,61441.8,66886.757813,36221796352.0
2024-04-05 14:02:45,68520.15625,68658.070313,66572.023438,61442.7,66886.757813,36221796352.0
2024-04-05 14:03:13,68520.15625,68658.070313,66572.023438,61357.8,66886.757813,36221796352.0
2024-04-05 14:03:40,68520.15625,68658.070313,66572.023438,61275.4,66886.757813,36221796352.0
2024-04-05 14:04:07,68520.15625,68658.070313,66572.023438,61215.0,66886.757813,36221796352.0
2024-04-05 14:04:35,68520.15625,68658.070313,66572.023438,61201.3,66886.757813,36221796352.0
2024-04-05 14:05:06,68520.15625,68658.070313,66572.023438,61347.2,66886.757813,36221796352.0
2024-04-05 14:05:36,68520.15625,68658.070313,66572.023438,61295.8,66886.757813,36221796352.0
2024-04-05 14:06:07,68520.15625,68658.070313,66572.023438,61321.1,66886.757813,36221796352.0
2024-04-05 14:06:36,68520.15625,68658.070313,66572.023438,61343.9,66886.757813,36221796352.0
2024-04-05 14:07:07,68520.15625,68658.070313,66572.023438,61344.0,66886.757813,36221796352.0
2024-04-05 14:07:35,68520.15625,68658.070313,66572.023438,61368.4,66886.757813,36221796352.0
2024-04-05 14:08:01,68520.15625,68658.070313,66572.023438,61441.6,66886.757813,36221796352.0
2024-04-05 14:08:26,68520.15625,68658.070313,66572.023438,61481.0,66886.757813,36221796352.0
2024-04-05 14:08:53,68520.15625,68658.070313,66572.023438,61496.5,66886.757813,36221796352.0
2024-04-05 14:09:17,68520.15625,68658.070313,66572.023438,61464.2,66886.757813,36221796352.0
2024-04-05 14:09:45,68520.15625,68658.070313,66572.023438,61518.8,66886.757813,36221796352.0
2024-04-05 14:10:13,68520.15625,68658.070313,66572.023438,61532.2,66886.757813,36221796352.0
2024-04-05 14:10:42,68520.15625,68658.070313,66572.023438,61499.4,66886.757813,36221796352.0
2024-04-05 14:11:07,68520.15625,68658.070313,66572.023438,61499.4,66886.757813,36221796352.0
2024-04-05 14:11:36,68520.15625,68658.070313,66572.023438,61547.8,66886.757813,36221796352.0
2024-04-05 14:12:00,68520.15625,68658.070313,66572.023438,61557.9,66886.757813,36221796352.0
2024-04-05 14:12:27,68520.15625,68658.070313,66572.023438,61563.1,66886.757813,36221796352.0
2024-04-05 14:12:52,68520.15625,68658.070313,66572.023438,61546.5,66886.757813,36221796352.0
2024-04-05 14:13:16,68520.15625,68658.070313,66572.023438,61507.6,66886.757813,36221796352.0
2024-04-05 14:13:43,68520.15625,68658.070313,66572.023438,61467.4,66886.757813,36221796352.0
2024-04-05 14:14:09,68520.15625,68658.070313,66572.023438,61489.1,66886.757813,36221796352.0
2024-04-05 14:14:34,68520.15625,68658.070313,66572.023438,61467.3,66886.757813,36221796352.0
2024-04-05 14:14:57,68520.15625,68658.070313,66572.023438,61476.0,66886.757813,36221796352.0
2024-04-05 14:15:22,68520.15625,68658.070313,66572.023438,61474.9,66886.757813,36221796352.0
2024-04-05 14:15:47,68520.15625,68658.070313,66572.023438,61505.4,66886.757813,36221796352.0
2024-04-05 14:16:12,68520.15625,68658.070313,66572.023438,61475.1,66886.757813,36221796352.0
2024-04-05 14:16:27,68520.15625,68658.070313,66572.023438,61488.5,66886.757813,36221796352.0
2024-04-05 14:16:52,68520.15625,68658.070313,66572.023438,61506.8,66886.757813,36221796352.0
2024-04-05 14:17:08,68520.15625,68658.070313,66572.023438,61506.8,66886.757813,36221796352.0
2024-04-05 14:17:32,68520.15625,68658.070313,66572.023438,61547.0,66886.757813,36221796352.0
2024-04-05 14:18:02,68520.15625,68658.070313,66572.023438,61518.4,66886.757813,36221796352.0
2024-04-05 14:18:33,68520.15625,68658.070313,66572.023438,61518.0,66886.757813,36221796352.0
2024-04-05 14:19:02,68520.15625,68658.070313,66572.023438,61517.9,66886.757813,36221796352.0
2024-04-05 14:19:29,68520.15625,68658.070313,66572.023438,61518.0,66886.757813,36221796352.0
2024-04-05 14:19:58,68520.15625,68658.070313,66572.023438,61505.8,66886.757813,36221796352.0
2024-04-05 14:20:26,68520.15625,68658.070313,66572.023438,61440.1,66886.757813,36221796352.0
2024-04-05 14:20:55,68520.15625,68658.070313,66572.023438,61440.1,66886.757813,36221796352.0
2024-04-05 14:21:24,68520.15625,68658.070313,66572.023438,61416.0,66886.757813,36221796352.0
2024-04-05 14:21:52,68520.15625,68658.070313,66572.023438,61416.1,66886.757813,36221796352.0
2024-04-05 14:22:22,68520.15625,68658.070313,66572.023438,61350.3,66886.757813,36221796352.0
2024-04-05 14:22:50,68520.15625,68658.070313,66572.023438,61350.4,66886.757813,36221796352.0
2024-04-05 14:23:13,68520.15625,68658.070313,66572.023438,61374.5,66886.757813,36221796352.0
2024-04-05 14:23:27,68520.15625,68658.070313,66572.023438,61448.8,66886.757813,36221796352.0
2024-04-05 14:23:45,68520.15625,68658.070313,66572.023438,61448.7,66886.757813,36221796352.0
2024-04-05 14:24:16,68520.15625,68658.070313,66572.023438,61369.5,66886.757813,36221796352.0
2024-04-05 14:24:44,68520.15625,68658.070313,66572.023438,61464.4,66886.757813,36221796352.0
2024-04-05 14:25:13,68520.15625,68658.070313,66572.023438,61492.5,66886.757813,36221796352.0
2024-04-05 14:25:43,68520.15625,68658.070313,66572.023438,61565.9,66886.757813,36221796352.0
2024-04-05 14:26:11,68520.15625,68658.070313,66572.023438,61563.4,66886.757813,36221796352.0
2024-04-05 14:26:43,68520.15625,68658.070313,66572.023438,61563.3,66886.757813,36221796352.0
2024-04-05 14:27:08,68520.15625,68658.070313,66572.023438,61586.4,66886.757813,36221796352.0
2024-04-05 14:27:26,68520.15625,68658.070313,66572.023438,61586.6,66886.757813,36221796352.0
2024-04-05 14:27:44,68520.15625,68658.070313,66572.023438,61600.7,66886.757813,36221796352.0
2024-04-05 14:28:01,68520.15625,68658.070313,66572.023438,61602.4,66886.757813,36221796352.0
2024-04-05 14:28:19,68520.15625,68658.070313,66572.023438,61611.2,66886.757813,36221796352.0
2024-04-05 14:28:43,68520.15625,68658.070313,66572.023438,61610.1,66886.757813,36221796352.0
2024-04-05 14:28:59,68520.15625,68658.070313,66572.023438,61625.0,66886.757813,36221796352.0
2024-04-05 14:29:18,68520.15625,68658.070313,66572.023438,61616.3,66886.757813,36221796352.0
2024-04-05 14:30:50,68520.15625,68658.070313,66572.023438,61424.9,66886.757813,36221796352.0
2024-04-05 14:31:19,68520.15625,68658.070313,66572.023438,61487.3,66886.757813,36221796352.0
2024-04-05 14:31:34,68520.15625,68658.070313,66572.023438,61366.2,66886.757813,36221796352.0
2024-04-05 14:31:52,68520.15625,68658.070313,66572.023438,61372.1,66886.757813,36221796352.0
2024-04-05 14:32:09,68520.15625,68658.070313,66572.023438,61350.4,66886.757813,36221796352.0
2024-04-05 14:32:23,68520.15625,68658.070313,66572.023438,61275.8,66886.757813,36221796352.0
2024-04-05 14:32:35,68520.15625,68658.070313,66572.023438,61304.0,66886.757813,36221796352.0
2024-04-05 14:32:52,68520.15625,68658.070313,66572.023438,61168.4,66886.757813,36221796352.0
2024-04-05 14:33:09,68520.15625,68658.070313,66572.023438,61302.5,66886.757813,36221796352.0
